,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1255,"(0.47195544838905334, 0.3536452651023865, 1.0811120318976464e-06)","(0.3980407416820526, 0.41078007221221924, 0.06138813495635986)","(0.3680717647075653, 0.4821681082248688, 0.09612959623336792)","(0.3524041175842285, 0.5383252501487732, 0.12800030410289764)","(0.3486503064632416, 0.5889964699745178, 0.1582227349281311)","(0.3484615087509155, 0.5684510469436646, 0.026371711865067482)","(0.3291970193386078, 0.6374421715736389, 0.09309199452400208)","(0.33469244837760925, 0.6394471526145935, 0.15534883737564087)","(0.34084686636924744, 0.6181526184082031, 0.19313564896583557)","(0.3816439211368561, 0.5930741429328918, 0.02098962664604187)","(0.3629480302333832, 0.6666967868804932, 0.09190155565738678)","(0.3655450642108917, 0.6656934022903442, 0.15117354691028595)","(0.3693388104438782, 0.6501410007476807, 0.18708203732967377)","(0.41492384672164917, 0.605209231376648, 0.026475481688976288)","(0.3967307507991791, 0.6745885610580444, 0.09160458296537399)","(0.3979465663433075, 0.6620428562164307, 0.14181096851825714)","(0.4019174873828888, 0.6394506692886353, 0.1703222543001175)","(0.44451069831848145, 0.608243465423584, 0.03528222814202309)","(0.4252362847328186, 0.6605721116065979, 0.0906359851360321)","(0.4205735921859741, 0.6452449560165405, 0.12625885009765625)","(0.4235900640487671, 0.6204679012298584, 0.14842434227466583)",Reach
1256,"(0.46080315113067627, 0.39037591218948364, -1.1922581506951246e-05)","(0.3917846083641052, 0.4450225532054901, 0.06715363264083862)","(0.36354464292526245, 0.5132808089256287, 0.1064462959766388)","(0.34864580631256104, 0.564382016658783, 0.14060106873512268)","(0.34660667181015015, 0.6151149272918701, 0.1730111837387085)","(0.34071075916290283, 0.605920672416687, 0.04924609512090683)","(0.3210737109184265, 0.6751842498779297, 0.11774537712335587)","(0.3252662420272827, 0.6811618208885193, 0.17996984720230103)","(0.3296513557434082, 0.6693956255912781, 0.21811196208000183)","(0.3711193799972534, 0.6335451006889343, 0.04116857796907425)","(0.3511284589767456, 0.7084375619888306, 0.11153079569339752)","(0.35389575362205505, 0.7105455994606018, 0.17260779440402985)","(0.3581835627555847, 0.6994211673736572, 0.21261852979660034)","(0.40340375900268555, 0.6464269161224365, 0.04375044256448746)","(0.38753366470336914, 0.7166335582733154, 0.10797006636857986)","(0.38731849193573, 0.7062017917633057, 0.16049601137638092)","(0.39014917612075806, 0.6857486367225647, 0.19026091694831848)","(0.4330631196498871, 0.6492889523506165, 0.05051284283399582)","(0.41667619347572327, 0.7033557295799255, 0.10366769880056381)","(0.40847352147102356, 0.6932815313339233, 0.14048001170158386)","(0.4068896770477295, 0.6725796461105347, 0.16430886089801788)",Reach
1257,"(0.4485766291618347, 0.4239407777786255, -2.931750896095764e-05)","(0.3787989318370819, 0.4781085252761841, 0.07116270810365677)","(0.34978631138801575, 0.5511618852615356, 0.10876528918743134)","(0.3397775888442993, 0.6115832328796387, 0.1412537544965744)","(0.34604525566101074, 0.6560743451118469, 0.17197710275650024)","(0.3310743570327759, 0.6375003457069397, 0.04069160297513008)","(0.3171575665473938, 0.7143222689628601, 0.11033151298761368)","(0.3284187614917755, 0.7024142146110535, 0.16610151529312134)","(0.3380393385887146, 0.6732162237167358, 0.19465316832065582)","(0.36250942945480347, 0.6663084626197815, 0.02866986393928528)","(0.3481624126434326, 0.747639536857605, 0.09980610758066177)","(0.3545135259628296, 0.739341139793396, 0.15521053969860077)","(0.36000728607177734, 0.7178256511688232, 0.18591101467609406)","(0.3957972526550293, 0.6787149310112, 0.028228759765625)","(0.3818269371986389, 0.755272388458252, 0.09292779117822647)","(0.38492056727409363, 0.7380796670913696, 0.14088478684425354)","(0.3894349932670593, 0.7110006213188171, 0.16539934277534485)","(0.4273527264595032, 0.6795929074287415, 0.0317460335791111)","(0.41228169202804565, 0.7383020520210266, 0.08561306446790695)","(0.4074791371822357, 0.7210176587104797, 0.1212833821773529)","(0.4088422954082489, 0.6937524676322937, 0.14272508025169373)",Reach
1258,"(0.4411521553993225, 0.45447951555252075, -5.359915303415619e-05)","(0.37342190742492676, 0.5011341571807861, 0.06685387343168259)","(0.34295231103897095, 0.5691081285476685, 0.09920370578765869)","(0.33107808232307434, 0.6286848187446594, 0.12682321667671204)","(0.3337828814983368, 0.6685462594032288, 0.15449771285057068)","(0.32572418451309204, 0.6611658334732056, 0.032357849180698395)","(0.312274694442749, 0.7397466897964478, 0.09961705654859543)","(0.32534801959991455, 0.7249564528465271, 0.1530291736125946)","(0.33628034591674805, 0.694145143032074, 0.1817535012960434)","(0.35714203119277954, 0.6950146555900574, 0.021158846095204353)","(0.34482207894325256, 0.7728243470191956, 0.09324382245540619)","(0.35216593742370605, 0.754169225692749, 0.14634671807289124)","(0.35718834400177, 0.728786826133728, 0.17140963673591614)","(0.3910365700721741, 0.7080628275871277, 0.02152557671070099)","(0.38103896379470825, 0.7711840867996216, 0.09031365811824799)","(0.38457101583480835, 0.7455533742904663, 0.1320466846227646)","(0.3876499831676483, 0.7175624370574951, 0.14674510061740875)","(0.4235386550426483, 0.7072547078132629, 0.02531786449253559)","(0.41075843572616577, 0.7527800798416138, 0.08252651244401932)","(0.4088557958602905, 0.7301588654518127, 0.11243889480829239)","(0.41087260842323303, 0.7036121487617493, 0.12634596228599548)",Reach
1259,"(0.4344070255756378, 0.4748794138431549, -6.989225948927924e-05)","(0.3696044385433197, 0.5176563262939453, 0.06795165687799454)","(0.33943092823028564, 0.5838563442230225, 0.10016650706529617)","(0.32708364725112915, 0.6420358419418335, 0.12782739102840424)","(0.3287239074707031, 0.685842752456665, 0.15654410421848297)","(0.32173824310302734, 0.6769094467163086, 0.03268492594361305)","(0.31001073122024536, 0.7507900595664978, 0.10088321566581726)","(0.32405298948287964, 0.7300083637237549, 0.15438172221183777)","(0.33534368872642517, 0.7005506157875061, 0.18217171728610992)","(0.35251685976982117, 0.7106332182884216, 0.01912245713174343)","(0.33945685625076294, 0.7854602336883545, 0.08884947001934052)","(0.34816208481788635, 0.7638362646102905, 0.14225775003433228)","(0.3549993336200714, 0.7367678880691528, 0.16901296377182007)","(0.3862924873828888, 0.7232847809791565, 0.017376255244016647)","(0.3752053678035736, 0.7866709232330322, 0.08465631306171417)","(0.37821391224861145, 0.7615265846252441, 0.12899409234523773)","(0.3818735182285309, 0.7335528135299683, 0.1451161801815033)","(0.4192362427711487, 0.7208901047706604, 0.019330162554979324)","(0.4080500900745392, 0.7667819857597351, 0.0748535692691803)","(0.40484845638275146, 0.7452956438064575, 0.10679265111684799)","(0.4057202935218811, 0.7197103500366211, 0.12297341972589493)",Reach
1260,"(0.430581271648407, 0.49418291449546814, -6.366609886754304e-05)","(0.36881738901138306, 0.5279238820075989, 0.06568096578121185)","(0.33836859464645386, 0.5890997648239136, 0.09740516543388367)","(0.32493555545806885, 0.6464855074882507, 0.12401754409074783)","(0.32538431882858276, 0.687816321849823, 0.15148383378982544)","(0.32228001952171326, 0.6840378642082214, 0.032618433237075806)","(0.3080940544605255, 0.7577065229415894, 0.09674849361181259)","(0.3217766284942627, 0.7370445132255554, 0.1474170982837677)","(0.3333507478237152, 0.7081833481788635, 0.1750958263874054)","(0.352100670337677, 0.7188460826873779, 0.019113745540380478)","(0.3352661728858948, 0.796454906463623, 0.08265996724367142)","(0.34398728609085083, 0.7725550532341003, 0.13378380239009857)","(0.3515813946723938, 0.7439364790916443, 0.1608339101076126)","(0.38484376668930054, 0.7328298687934875, 0.017186235636472702)","(0.367751806974411, 0.8036393523216248, 0.07758216559886932)","(0.3706398904323578, 0.7783433198928833, 0.12314946949481964)","(0.37600287795066833, 0.7506765723228455, 0.14247377216815948)","(0.4172658324241638, 0.7319055199623108, 0.01908963918685913)","(0.40153980255126953, 0.7834228873252869, 0.06926218420267105)","(0.3974640667438507, 0.762893557548523, 0.10356143116950989)","(0.3991864025592804, 0.7384330630302429, 0.12387392669916153)",Grasp
1261,"(0.43038955330848694, 0.5066927671432495, -6.782131094951183e-05)","(0.36799880862236023, 0.5381330251693726, 0.0603325292468071)","(0.3366532623767853, 0.5985598564147949, 0.08897536993026733)","(0.32260242104530334, 0.6565011143684387, 0.11420896649360657)","(0.32291436195373535, 0.6960359215736389, 0.14103664457798004)","(0.32220301032066345, 0.6911284327507019, 0.024516616016626358)","(0.3118980824947357, 0.7640514373779297, 0.0885671079158783)","(0.32588931918144226, 0.7401156425476074, 0.13759437203407288)","(0.3356528580188751, 0.7098195552825928, 0.1636355221271515)","(0.3528783619403839, 0.7253682613372803, 0.012674364261329174)","(0.3392445147037506, 0.8031036853790283, 0.07682795822620392)","(0.34792089462280273, 0.7774507999420166, 0.12525443732738495)","(0.3547270894050598, 0.7470109462738037, 0.14836201071739197)","(0.3859808146953583, 0.7390293478965759, 0.012703507207334042)","(0.3712547719478607, 0.8040466904640198, 0.07626363635063171)","(0.37434762716293335, 0.7760475277900696, 0.11766006797552109)","(0.37964215874671936, 0.7467284202575684, 0.13132131099700928)","(0.41825956106185913, 0.7380751371383667, 0.01600607857108116)","(0.40479370951652527, 0.7838323712348938, 0.06876025348901749)","(0.40251395106315613, 0.7609474062919617, 0.10093235969543457)","(0.4051024317741394, 0.7357474565505981, 0.11740781366825104)",Grasp
1262,"(0.42538467049598694, 0.5146435499191284, -7.899177580839023e-05)","(0.365762859582901, 0.5430219173431396, 0.06514517217874527)","(0.3360549211502075, 0.6016015410423279, 0.09677228331565857)","(0.3243132531642914, 0.6574114561080933, 0.12364033609628677)","(0.32546672224998474, 0.69559246301651, 0.15117549896240234)","(0.31934481859207153, 0.6927334666252136, 0.032242871820926666)","(0.30882856249809265, 0.7623732089996338, 0.09544667601585388)","(0.3237515091896057, 0.7437231540679932, 0.14354804158210754)","(0.334349125623703, 0.7164809107780457, 0.16960376501083374)","(0.34800246357917786, 0.7286338806152344, 0.0181475467979908)","(0.33569490909576416, 0.8065763115882874, 0.07990464568138123)","(0.34641075134277344, 0.7851396203041077, 0.12692321836948395)","(0.3537169098854065, 0.7571619749069214, 0.15053126215934753)","(0.38013532757759094, 0.7437345385551453, 0.0160030759871006)","(0.3670847415924072, 0.813235342502594, 0.07598081231117249)","(0.37212520837783813, 0.7882473468780518, 0.11676926910877228)","(0.37741824984550476, 0.7606959342956543, 0.13142046332359314)","(0.41265904903411865, 0.7439365983009338, 0.017522454261779785)","(0.40008434653282166, 0.7959701418876648, 0.06627888977527618)","(0.39869582653045654, 0.7753454446792603, 0.09680438041687012)","(0.40129080414772034, 0.7503873109817505, 0.11335208266973495)",Grasp
1263,"(0.42508745193481445, 0.5211553573608398, -8.282248018076643e-05)","(0.3636264503002167, 0.5483028292655945, 0.06465963274240494)","(0.3327178657054901, 0.605070173740387, 0.09450408071279526)","(0.3218162953853607, 0.6617038249969482, 0.12042459845542908)","(0.32469430565834045, 0.6978192329406738, 0.1473674774169922)","(0.3172765374183655, 0.6959887742996216, 0.026807326823472977)","(0.3105720579624176, 0.7686456441879272, 0.08974424004554749)","(0.32520803809165955, 0.7444350719451904, 0.13560867309570312)","(0.33422836661338806, 0.7129573822021484, 0.15866242349147797)","(0.34708842635154724, 0.7312869429588318, 0.012107721529901028)","(0.3381801247596741, 0.8079656362533569, 0.07595845311880112)","(0.34925705194473267, 0.7831386923789978, 0.12014710158109665)","(0.3554987609386444, 0.7530723214149475, 0.13852061331272125)","(0.37987568974494934, 0.7457171082496643, 0.010173865593969822)","(0.368973970413208, 0.8130487203598022, 0.0712708830833435)","(0.37465977668762207, 0.7867602705955505, 0.10776682943105698)","(0.37977904081344604, 0.7574725151062012, 0.1174270361661911)","(0.41248154640197754, 0.745661735534668, 0.012025738134980202)","(0.40126147866249084, 0.7946406602859497, 0.061906833201646805)","(0.4006430506706238, 0.7732533812522888, 0.09101429581642151)","(0.40337586402893066, 0.7483066320419312, 0.10497433692216873)",Grasp
1264,"(0.4231702387332916, 0.5248217582702637, -7.478398765670136e-05)","(0.3642382323741913, 0.5490553379058838, 0.06520096957683563)","(0.3337903618812561, 0.6051207184791565, 0.09553075581789017)","(0.32154107093811035, 0.6604224443435669, 0.12148898094892502)","(0.3220374584197998, 0.6974680423736572, 0.1482970416545868)","(0.31604039669036865, 0.6940368413925171, 0.025481510907411575)","(0.3086537718772888, 0.764372706413269, 0.0877104252576828)","(0.3236226439476013, 0.7435084581375122, 0.1340157687664032)","(0.33297064900398254, 0.7145775556564331, 0.157746359705925)","(0.34483441710472107, 0.7299463152885437, 0.010345467366278172)","(0.3344361484050751, 0.8031544089317322, 0.07145684957504272)","(0.34620368480682373, 0.7803404331207275, 0.11574340611696243)","(0.3530847728252411, 0.7523494958877563, 0.13593193888664246)","(0.3771214187145233, 0.745854377746582, 0.007863769307732582)","(0.36462169885635376, 0.8126336932182312, 0.06659083068370819)","(0.37094226479530334, 0.7880210280418396, 0.10435895621776581)","(0.37683528661727905, 0.760397732257843, 0.11589919775724411)","(0.4094216823577881, 0.7480215430259705, 0.009744885377585888)","(0.3972182869911194, 0.7990968227386475, 0.057360149919986725)","(0.3967125117778778, 0.7789574265480042, 0.08692245930433273)","(0.39991703629493713, 0.7543163895606995, 0.10206347703933716)",Grasp
1265,"(0.4211885333061218, 0.5289532542228699, -7.118868961697444e-05)","(0.3639678657054901, 0.5491868257522583, 0.06573449075222015)","(0.33276888728141785, 0.6048341989517212, 0.09569992870092392)","(0.3198692500591278, 0.658838152885437, 0.12105878442525864)","(0.3198375999927521, 0.6941491961479187, 0.1481277495622635)","(0.31289494037628174, 0.6913681030273438, 0.023867785930633545)","(0.30699142813682556, 0.7640314102172852, 0.0838610827922821)","(0.3228569030761719, 0.7440640926361084, 0.13163524866104126)","(0.33228567242622375, 0.7147636413574219, 0.15776048600673676)","(0.34138035774230957, 0.7279929518699646, 0.007230143062770367)","(0.3326343297958374, 0.8024485111236572, 0.06619767844676971)","(0.34593114256858826, 0.7809968590736389, 0.11125843226909637)","(0.3531545102596283, 0.75312340259552, 0.13255038857460022)","(0.374153196811676, 0.7448599338531494, 0.0031591332517564297)","(0.36393406987190247, 0.8124197721481323, 0.06011166796088219)","(0.3717384338378906, 0.7885720729827881, 0.09808112680912018)","(0.37752586603164673, 0.7604312300682068, 0.11058392375707626)","(0.4072892665863037, 0.748280942440033, 0.0035207238979637623)","(0.3972119688987732, 0.7995502948760986, 0.05045773461461067)","(0.3979121148586273, 0.7792342901229858, 0.07978245615959167)","(0.4007858335971832, 0.7536276578903198, 0.09496783465147018)",Grasp
1266,"(0.42258980870246887, 0.5315295457839966, -7.957578054629266e-05)","(0.36442556977272034, 0.5486283302307129, 0.06374303251504898)","(0.33113613724708557, 0.6030218601226807, 0.0922732800245285)","(0.31668296456336975, 0.6579811573028564, 0.11651287227869034)","(0.3164760172367096, 0.6936689019203186, 0.1427793651819229)","(0.31164634227752686, 0.6889357566833496, 0.021774601191282272)","(0.3071800172328949, 0.7602291107177734, 0.08112344145774841)","(0.3228453993797302, 0.7388033270835876, 0.12658809125423431)","(0.33100879192352295, 0.7100781202316284, 0.15031704306602478)","(0.33972787857055664, 0.7249149084091187, 0.005123970564454794)","(0.33150148391723633, 0.7972769141197205, 0.06339970231056213)","(0.3445487320423126, 0.776415228843689, 0.10691249370574951)","(0.3516930341720581, 0.7497930526733398, 0.12637539207935333)","(0.372082382440567, 0.7422990798950195, 0.0011285729706287384)","(0.36204782128334045, 0.8079464435577393, 0.056922949850559235)","(0.3700418770313263, 0.7850180268287659, 0.09393094480037689)","(0.37621477246284485, 0.7576479911804199, 0.10567767173051834)","(0.4047728180885315, 0.7466843724250793, 0.0013685295125469565)","(0.39442873001098633, 0.7990424633026123, 0.04768833890557289)","(0.3951346278190613, 0.7791951298713684, 0.07752324640750885)","(0.3984319567680359, 0.7536776661872864, 0.0922061949968338)",Grasp
1267,"(0.42217057943344116, 0.5324960947036743, -7.35217472538352e-05)","(0.3644621968269348, 0.5474513173103333, 0.06304716318845749)","(0.3309033215045929, 0.6003838777542114, 0.09177292883396149)","(0.31614336371421814, 0.6541280746459961, 0.11658333986997604)","(0.3157516121864319, 0.6896925568580627, 0.14438465237617493)","(0.30876970291137695, 0.6823198199272156, 0.022006114944815636)","(0.3059118092060089, 0.7556420564651489, 0.07946299016475677)","(0.3224503695964813, 0.7380359768867493, 0.1257675588130951)","(0.3305124044418335, 0.7097439169883728, 0.1512901782989502)","(0.3359583616256714, 0.719155490398407, 0.005234996322542429)","(0.3303958773612976, 0.7946059107780457, 0.06131669506430626)","(0.3448294997215271, 0.7757226824760437, 0.1047876626253128)","(0.3513251841068268, 0.7479060888290405, 0.12539078295230865)","(0.36814409494400024, 0.7374283671379089, 0.0010105448309332132)","(0.3609490990638733, 0.8062017560005188, 0.0544150210916996)","(0.3704001307487488, 0.7850820422172546, 0.09149149805307388)","(0.37572863698005676, 0.7571614384651184, 0.1041790172457695)","(0.40097880363464355, 0.7421916723251343, 0.0008092776988632977)","(0.39348655939102173, 0.7969345450401306, 0.045442018657922745)","(0.39520934224128723, 0.7788197994232178, 0.07399797439575195)","(0.39746734499931335, 0.7531918883323669, 0.0888572633266449)",Grasp
1268,"(0.4206569194793701, 0.5307908654212952, -7.711815123911947e-05)","(0.3630121648311615, 0.5491223335266113, 0.064277283847332)","(0.32944726943969727, 0.6047188639640808, 0.09226184338331223)","(0.3163413107395172, 0.6590949296951294, 0.11616706848144531)","(0.3188427686691284, 0.694038450717926, 0.14379580318927765)","(0.3064076006412506, 0.6785343289375305, 0.018866725265979767)","(0.3068208694458008, 0.7561752200126648, 0.07509713619947433)","(0.32343798875808716, 0.7381736040115356, 0.11861690133810043)","(0.3303055465221405, 0.7090657353401184, 0.14150936901569366)","(0.3333655893802643, 0.7129096388816833, 0.00017622168525122106)","(0.3307884633541107, 0.7907007336616516, 0.05577278137207031)","(0.34621354937553406, 0.771530032157898, 0.096399687230587)","(0.35222259163856506, 0.7430130839347839, 0.11327877640724182)","(0.3654026687145233, 0.731356143951416, -0.0057996888644993305)","(0.3600229322910309, 0.8020605444908142, 0.04684014990925789)","(0.3709622621536255, 0.7812287211418152, 0.08132684975862503)","(0.3764219582080841, 0.7529972791671753, 0.09164273738861084)","(0.3981062173843384, 0.7379449605941772, -0.007544533349573612)","(0.39019203186035156, 0.7967290878295898, 0.036995451897382736)","(0.39307498931884766, 0.778489351272583, 0.06609125435352325)","(0.3960707485675812, 0.7522812485694885, 0.08042266964912415)",Grasp
1269,"(0.41961175203323364, 0.5300959348678589, -6.927680078661069e-05)","(0.36159858107566833, 0.5473641157150269, 0.06439737975597382)","(0.3274296522140503, 0.6007628440856934, 0.09178372472524643)","(0.31407925486564636, 0.6546275615692139, 0.11489139497280121)","(0.3178112208843231, 0.6900239586830139, 0.14044640958309174)","(0.30366140604019165, 0.669902503490448, 0.020025335252285004)","(0.30450454354286194, 0.7484422326087952, 0.07582451403141022)","(0.32167568802833557, 0.7317243814468384, 0.11783354729413986)","(0.3285413980484009, 0.7028337717056274, 0.13924634456634521)","(0.3294166922569275, 0.705535352230072, 0.0010224388679489493)","(0.3278398811817169, 0.7854247093200684, 0.056422170251607895)","(0.34423646330833435, 0.7682457566261292, 0.09480322897434235)","(0.3501357138156891, 0.740394115447998, 0.10965774208307266)","(0.36067453026771545, 0.7260028123855591, -0.005300547927618027)","(0.35625624656677246, 0.797953188419342, 0.046713992953300476)","(0.3682616353034973, 0.7768162488937378, 0.07856712490320206)","(0.37394586205482483, 0.7484963536262512, 0.0862644836306572)","(0.3929083049297333, 0.7347276210784912, -0.007734426762908697)","(0.38576507568359375, 0.7939044833183289, 0.03555972874164581)","(0.39004093408584595, 0.774564802646637, 0.0626547783613205)","(0.39359360933303833, 0.7476270794868469, 0.0749504491686821)",Grasp
1270,"(0.4181389808654785, 0.5284934043884277, -5.9442241763463244e-05)","(0.36016201972961426, 0.5467183589935303, 0.0628802552819252)","(0.32509419322013855, 0.5994076728820801, 0.08709133416414261)","(0.31218910217285156, 0.6536877751350403, 0.10810475796461105)","(0.31813719868659973, 0.6888654828071594, 0.13171784579753876)","(0.30001604557037354, 0.6619464159011841, 0.012417814694344997)","(0.3039781451225281, 0.7465052604675293, 0.06718390434980392)","(0.3221696615219116, 0.7293764352798462, 0.1059061661362648)","(0.32788753509521484, 0.6986048221588135, 0.12291154265403748)","(0.32607409358024597, 0.6972386240959167, -0.006857953034341335)","(0.32858678698539734, 0.7799621820449829, 0.05017166957259178)","(0.3457660377025604, 0.7592839598655701, 0.08551017194986343)","(0.350715696811676, 0.7279240489006042, 0.09473142772912979)","(0.3577256202697754, 0.7183700799942017, -0.01290103793144226)","(0.35754677653312683, 0.789444088935852, 0.04228600859642029)","(0.37005966901779175, 0.766726553440094, 0.07102727144956589)","(0.374478280544281, 0.7381144165992737, 0.07368462532758713)","(0.3901273012161255, 0.7291508316993713, -0.015474640764296055)","(0.3856823742389679, 0.786873996257782, 0.03200941160321236)","(0.39150211215019226, 0.764485776424408, 0.05898318439722061)","(0.3946961462497711, 0.7365351319313049, 0.06909666210412979)",Grasp
1271,"(0.418026328086853, 0.5294151306152344, -6.154938455438241e-05)","(0.36030787229537964, 0.546544075012207, 0.06348197907209396)","(0.3255811929702759, 0.5974696278572083, 0.08960574120283127)","(0.312447190284729, 0.6500775218009949, 0.11220203340053558)","(0.3162541389465332, 0.6844754219055176, 0.13754630088806152)","(0.3003199100494385, 0.6608968377113342, 0.01726258359849453)","(0.3029516339302063, 0.7428208589553833, 0.07214776426553726)","(0.32073891162872314, 0.727084755897522, 0.11099579930305481)","(0.3269096314907074, 0.6971681714057922, 0.1278027892112732)","(0.32558104395866394, 0.6964932084083557, -0.0021129061933606863)","(0.32767772674560547, 0.776445209980011, 0.05487902835011482)","(0.3440110385417938, 0.7569758892059326, 0.08787935972213745)","(0.34889504313468933, 0.7265030741691589, 0.09475471824407578)","(0.35630878806114197, 0.718442440032959, -0.008457032963633537)","(0.35592588782310486, 0.7872653603553772, 0.045906368643045425)","(0.3683067858219147, 0.7651105523109436, 0.07350779324769974)","(0.3730800151824951, 0.7363899946212769, 0.0757155790925026)","(0.38807493448257446, 0.7299360632896423, -0.011426908895373344)","(0.38398993015289307, 0.7859781384468079, 0.03464037925004959)","(0.3897981345653534, 0.764548122882843, 0.060265976935625076)","(0.39293500781059265, 0.7369586825370789, 0.07029557228088379)",Grasp
1272,"(0.42015036940574646, 0.5343224406242371, -5.721611887565814e-05)","(0.3631037771701813, 0.5493265390396118, 0.061741214245557785)","(0.327818900346756, 0.5994969010353088, 0.08786891400814056)","(0.3135267496109009, 0.6512283086776733, 0.11035691201686859)","(0.31646162271499634, 0.6849896311759949, 0.13687974214553833)","(0.30243197083473206, 0.6635649800300598, 0.01650695502758026)","(0.3049214482307434, 0.748306393623352, 0.0726633295416832)","(0.32289785146713257, 0.733531653881073, 0.11304411292076111)","(0.32927319407463074, 0.7038163542747498, 0.13079765439033508)","(0.32693928480148315, 0.6987301111221313, -0.0016654703067615628)","(0.3296181857585907, 0.7776390910148621, 0.058188796043395996)","(0.3455776274204254, 0.7574609518051147, 0.09136902540922165)","(0.3502335548400879, 0.7263578176498413, 0.0979800820350647)","(0.3572573959827423, 0.7206341028213501, -0.007212695199996233)","(0.3574276864528656, 0.7854452133178711, 0.049151696264743805)","(0.3701561391353607, 0.7644686698913574, 0.07542416453361511)","(0.37492886185646057, 0.7366362810134888, 0.0768158882856369)","(0.38878241181373596, 0.7326518893241882, -0.009628118947148323)","(0.3852415978908539, 0.7844916582107544, 0.037476006895303726)","(0.39160260558128357, 0.7640129923820496, 0.062276821583509445)","(0.3945629298686981, 0.7373942136764526, 0.0713171735405922)",Grasp
1273,"(0.4222651720046997, 0.5348142385482788, -5.598509596893564e-05)","(0.3641218841075897, 0.5522545576095581, 0.06009172275662422)","(0.32960495352745056, 0.6057088375091553, 0.0842389240860939)","(0.3175293803215027, 0.6619856357574463, 0.1049538403749466)","(0.325529009103775, 0.6985716223716736, 0.1287880837917328)","(0.3046366274356842, 0.6697163581848145, 0.01175510324537754)","(0.309062123298645, 0.7548162937164307, 0.06769275665283203)","(0.3268691301345825, 0.7397223114967346, 0.10842952877283096)","(0.33281975984573364, 0.7096149921417236, 0.12641912698745728)","(0.33034077286720276, 0.7041940093040466, -0.005633135791867971)","(0.33457255363464355, 0.7835934162139893, 0.05609416216611862)","(0.3500136137008667, 0.7630758881568909, 0.09109153598546982)","(0.3550936281681061, 0.7324008941650391, 0.09772878885269165)","(0.36137455701828003, 0.725341796875, -0.010707102715969086)","(0.36312779784202576, 0.7908390760421753, 0.047863613814115524)","(0.375384122133255, 0.7678747177124023, 0.07404899597167969)","(0.3801981806755066, 0.7394928932189941, 0.07447207719087601)","(0.39338451623916626, 0.7365857362747192, -0.012392436154186726)","(0.39032629132270813, 0.7868794202804565, 0.035723548382520676)","(0.396675169467926, 0.7639371752738953, 0.06029526889324188)","(0.4000391662120819, 0.7370963096618652, 0.06883234530687332)",Grasp
1274,"(0.42556872963905334, 0.535865068435669, -6.861642759758979e-05)","(0.36691707372665405, 0.5535200834274292, 0.05923915281891823)","(0.3333127200603485, 0.6088420152664185, 0.08297889679670334)","(0.32402920722961426, 0.6668826937675476, 0.10376746952533722)","(0.333970844745636, 0.7028359770774841, 0.1279984712600708)","(0.30853527784347534, 0.6739972829818726, 0.008365611545741558)","(0.31127920746803284, 0.7559454441070557, 0.06334128230810165)","(0.3290502727031708, 0.7377864718437195, 0.1036110445857048)","(0.3354702591896057, 0.7074365615844727, 0.12122660875320435)","(0.3354252278804779, 0.709365963935852, -0.008120073936879635)","(0.33805719017982483, 0.7851909399032593, 0.051991093903779984)","(0.3532378375530243, 0.7644360661506653, 0.08693315833806992)","(0.35932421684265137, 0.7352903485298157, 0.09391594678163528)","(0.36734625697135925, 0.7297438979148865, -0.011969853192567825)","(0.3685287833213806, 0.7918874025344849, 0.04597610607743263)","(0.3788495659828186, 0.7677631974220276, 0.07290932536125183)","(0.3832893967628479, 0.7398926019668579, 0.074148029088974)","(0.3998580276966095, 0.7395032048225403, -0.01264648512005806)","(0.39588481187820435, 0.785866379737854, 0.03557191789150238)","(0.400643914937973, 0.7621365189552307, 0.06004013493657112)","(0.4039749503135681, 0.7360448837280273, 0.06834448873996735)",Grasp
