,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1454,"(0.312790185213089, 0.583940327167511, -9.23309926292859e-05)","(0.25159716606140137, 0.5687564611434937, 0.004338443744927645)","(0.2258792668581009, 0.5057299137115479, -0.005649660248309374)","(0.22625988721847534, 0.44034039974212646, -0.002891276264563203)","(0.23590973019599915, 0.4011596143245697, 0.006540599744766951)","(0.2445603311061859, 0.4882974624633789, -0.10843534022569656)","(0.21780622005462646, 0.38154858350753784, -0.07921358942985535)","(0.22248481214046478, 0.41746363043785095, -0.02539961040019989)","(0.2301141321659088, 0.44978371262550354, 0.005710110533982515)","(0.2797901928424835, 0.4687786400318146, -0.10325444489717484)","(0.2480469048023224, 0.37244248390197754, -0.0824422538280487)","(0.24824705719947815, 0.4099709689617157, -0.039502859115600586)","(0.25471171736717224, 0.4432024657726288, -0.023142142221331596)","(0.30914410948753357, 0.457386314868927, -0.08817677199840546)","(0.278328001499176, 0.37307676672935486, -0.05693881958723068)","(0.27539628744125366, 0.4105883836746216, -0.023998187854886055)","(0.2831023931503296, 0.44318702816963196, -0.020569974556565285)","(0.3327597975730896, 0.4531806707382202, -0.07165279239416122)","(0.3065052628517151, 0.39743614196777344, -0.046043794602155685)","(0.29947882890701294, 0.4252457618713379, -0.029762541875243187)","(0.30278879404067993, 0.44995951652526855, -0.03095153346657753)",Move
1455,"(0.3311784267425537, 0.5775446891784668, -9.350514301331714e-05)","(0.27891236543655396, 0.5714364051818848, -0.013470115140080452)","(0.2607257068157196, 0.5225910544395447, -0.032131049782037735)","(0.2651258409023285, 0.46527743339538574, -0.033890657126903534)","(0.2746533155441284, 0.4304984211921692, -0.02282663993537426)","(0.27482566237449646, 0.522003710269928, -0.11934785544872284)","(0.25799065828323364, 0.41103020310401917, -0.1023358628153801)","(0.2661837041378021, 0.43313777446746826, -0.05521582067012787)","(0.2721516191959381, 0.46334177255630493, -0.027282221242785454)","(0.3041119873523712, 0.5004780888557434, -0.1109941154718399)","(0.28199976682662964, 0.397719144821167, -0.11021912097930908)","(0.28622788190841675, 0.4262605607509613, -0.07849065214395523)","(0.2913762331008911, 0.46356913447380066, -0.06739921122789383)","(0.32927030324935913, 0.48458579182624817, -0.09409020096063614)","(0.3087719976902008, 0.39380818605422974, -0.0817686915397644)","(0.309231162071228, 0.42295676469802856, -0.0519624687731266)","(0.31445878744125366, 0.4562227427959442, -0.04611823707818985)","(0.3498440682888031, 0.4767392873764038, -0.07808034867048264)","(0.33369266986846924, 0.41420066356658936, -0.06649090349674225)","(0.32953304052352905, 0.4335368573665619, -0.053896088153123856)","(0.3316190242767334, 0.45878690481185913, -0.0549178421497345)",Move
1456,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
1457,"(0.45694658160209656, 0.7442366480827332, -4.3034760892624035e-05)","(0.3875957727432251, 0.7270540595054626, 0.01438933052122593)","(0.3512972891330719, 0.6507952809333801, 0.012726858258247375)","(0.3455272912979126, 0.5657463073730469, 0.021841589361429214)","(0.350835919380188, 0.5152525901794434, 0.03455884009599686)","(0.370502769947052, 0.5726044774055481, -0.08498954027891159)","(0.33816635608673096, 0.4703092873096466, -0.030918274074792862)","(0.3384936451911926, 0.5124288201332092, 0.029269497841596603)","(0.3468400239944458, 0.5500646829605103, 0.058720625936985016)","(0.41192251443862915, 0.5467839241027832, -0.07567218691110611)","(0.37322232127189636, 0.44023293256759644, -0.01889570616185665)","(0.3662104904651642, 0.47858285903930664, 0.033384066075086594)","(0.3738444745540619, 0.5212586522102356, 0.053435079753398895)","(0.445590615272522, 0.5391991138458252, -0.052958421409130096)","(0.40534621477127075, 0.465559184551239, 0.007859334349632263)","(0.3954346477985382, 0.5003250241279602, 0.04246656969189644)","(0.40171998739242554, 0.5323219299316406, 0.04379165917634964)","(0.47188156843185425, 0.5399498343467712, -0.028209790587425232)","(0.43223705887794495, 0.5056412816047668, 0.019369423389434814)","(0.4207656979560852, 0.5356895923614502, 0.03841879591345787)","(0.42442306876182556, 0.5610809922218323, 0.039913203567266464)",Move
1458,"(0.4922463297843933, 0.7557239532470703, -6.813183426856995e-05)","(0.42720144987106323, 0.7423902750015259, 0.0007424717769026756)","(0.39101162552833557, 0.6630843877792358, -0.0002942853607237339)","(0.37518641352653503, 0.5832077860832214, 0.01094970852136612)","(0.36962437629699707, 0.529442310333252, 0.02610478363931179)","(0.4199862778186798, 0.5794105529785156, -0.0945960134267807)","(0.3768336772918701, 0.4932020902633667, -0.04370155557990074)","(0.3679048717021942, 0.5379170775413513, 0.015585762448608875)","(0.37593990564346313, 0.57024085521698, 0.04631803184747696)","(0.4551260769367218, 0.5604467988014221, -0.07751225680112839)","(0.40676984190940857, 0.46451783180236816, -0.027006970718503)","(0.39161378145217896, 0.5077124834060669, 0.029517680406570435)","(0.39661186933517456, 0.5438817739486694, 0.05420572683215141)","(0.4810197949409485, 0.5602506399154663, -0.04872322827577591)","(0.4365023672580719, 0.4823290705680847, 0.0042982567101716995)","(0.41905534267425537, 0.5224303007125854, 0.04476464167237282)","(0.42309054732322693, 0.5546928644180298, 0.051555369049310684)","(0.50238436460495, 0.5699592232704163, -0.018328191712498665)","(0.464469313621521, 0.5224575996398926, 0.020219862461090088)","(0.4480498433113098, 0.5534027814865112, 0.03979535400867462)","(0.4486457407474518, 0.5821942090988159, 0.04381775110960007)",Move
1459,"(0.5186147689819336, 0.7749429941177368, -5.276352021610364e-05)","(0.45772698521614075, 0.7583597302436829, -0.013254199177026749)","(0.42418670654296875, 0.6798436045646667, -0.019822251051664352)","(0.40556851029396057, 0.6020861268043518, -0.01443076878786087)","(0.39075538516044617, 0.544333815574646, -0.008051068522036076)","(0.4555417597293854, 0.5965874791145325, -0.0922839418053627)","(0.41286298632621765, 0.5087628960609436, -0.05259610339999199)","(0.39631387591362, 0.5333353877067566, -0.0036171069368720055)","(0.3978627324104309, 0.5546982288360596, 0.026523953303694725)","(0.48830360174179077, 0.5767411589622498, -0.06959692388772964)","(0.4427458345890045, 0.4828282594680786, -0.026140393689274788)","(0.4226234257221222, 0.5139704942703247, 0.02361312136054039)","(0.4211932122707367, 0.542265772819519, 0.04938212409615517)","(0.5123857855796814, 0.5763776302337646, -0.03778458759188652)","(0.4692089557647705, 0.49800240993499756, 0.0065123843960464)","(0.44809168577194214, 0.5273416638374329, 0.04494785889983177)","(0.44556811451911926, 0.5545054078102112, 0.05789140984416008)","(0.5318170189857483, 0.5863603949546814, -0.005067577585577965)","(0.49465158581733704, 0.5318253040313721, 0.028071831911802292)","(0.47522932291030884, 0.5531429648399353, 0.050396163016557693)","(0.47034457325935364, 0.5783859491348267, 0.0625620111823082)",Move
1460,"(0.5478543043136597, 0.7934731841087341, -5.1074388466076925e-05)","(0.49146729707717896, 0.7821202278137207, -0.01597086526453495)","(0.45689359307289124, 0.7053272128105164, -0.019243666902184486)","(0.4373946785926819, 0.629349410533905, -0.0105659868568182)","(0.42276597023010254, 0.5716220736503601, -0.002572588389739394)","(0.4889165461063385, 0.6186966300010681, -0.07474830746650696)","(0.45029139518737793, 0.5253368616104126, -0.05174894630908966)","(0.4283756613731384, 0.5252724289894104, -0.016244227066636086)","(0.4219411313533783, 0.5361087322235107, 0.008552252314984798)","(0.5193517208099365, 0.5984274744987488, -0.050982214510440826)","(0.47394707798957825, 0.5038573145866394, -0.020922159776091576)","(0.4463958144187927, 0.5164005160331726, 0.019003912806510925)","(0.4369407296180725, 0.5359391570091248, 0.043987005949020386)","(0.5416643619537354, 0.5975627303123474, -0.020398855209350586)","(0.4987143576145172, 0.5131338834762573, 0.009493747726082802)","(0.47179898619651794, 0.5238940715789795, 0.04162411019206047)","(0.4621816575527191, 0.5441368818283081, 0.058446407318115234)","(0.5593079924583435, 0.607211172580719, 0.01090256031602621)","(0.5228355526924133, 0.5410576462745667, 0.03712533041834831)","(0.4978422224521637, 0.5439053773880005, 0.05831436067819595)","(0.48534247279167175, 0.5597320795059204, 0.07472479343414307)",Move
1461,"(0.5680540800094604, 0.8171230554580688, -5.35328290425241e-05)","(0.5153888463973999, 0.8022058606147766, -0.017266424372792244)","(0.4821603298187256, 0.7255805134773254, -0.02004733681678772)","(0.46330147981643677, 0.6492272615432739, -0.012000433169305325)","(0.4499988555908203, 0.5910072922706604, -0.004511259496212006)","(0.5161711573600769, 0.6360780596733093, -0.06277289241552353)","(0.4815295934677124, 0.5438508987426758, -0.04009005427360535)","(0.4589250087738037, 0.5371885299682617, -0.006990034598857164)","(0.4488310217857361, 0.5421870946884155, 0.01575753651559353)","(0.5453096628189087, 0.6195076704025269, -0.03795870393514633)","(0.5054972171783447, 0.5231216549873352, -0.007499374449253082)","(0.477939635515213, 0.5288425087928772, 0.026993293315172195)","(0.46565425395965576, 0.5448954105377197, 0.04840448871254921)","(0.5658729672431946, 0.6214145421981812, -0.007133969571441412)","(0.5284099578857422, 0.5353686809539795, 0.023358892649412155)","(0.5017723441123962, 0.5398973226547241, 0.0511782206594944)","(0.4894907772541046, 0.5590798258781433, 0.06555879861116409)","(0.5803885459899902, 0.633135199546814, 0.024259675294160843)","(0.5475090146064758, 0.565150260925293, 0.0495477020740509)","(0.5242551565170288, 0.5662357807159424, 0.06731507927179337)","(0.5109139680862427, 0.5832242965698242, 0.0814819186925888)",Move
1462,"(0.5871363878250122, 0.8432114124298096, -5.858778968104161e-05)","(0.5317369699478149, 0.8243532180786133, -0.015487628057599068)","(0.49922478199005127, 0.7442466020584106, -0.014231923967599869)","(0.48288196325302124, 0.6700509786605835, -0.0026774764992296696)","(0.470895379781723, 0.6177477836608887, 0.009889292530715466)","(0.5356225371360779, 0.6603630185127258, -0.049407269805669785)","(0.5048856735229492, 0.5701475739479065, -0.028236130252480507)","(0.48209917545318604, 0.5637607574462891, 0.0018963003531098366)","(0.46993497014045715, 0.5710111856460571, 0.022477148100733757)","(0.5642241835594177, 0.6443471312522888, -0.025533402338624)","(0.5267099738121033, 0.5502601265907288, 0.0008024509879760444)","(0.497877836227417, 0.5534654855728149, 0.029250696301460266)","(0.4822830557823181, 0.5698343515396118, 0.04796600341796875)","(0.5833853483200073, 0.6462789177894592, 0.002464617369696498)","(0.5473476052284241, 0.5646512508392334, 0.029858427122235298)","(0.5183866620063782, 0.562390923500061, 0.05128064751625061)","(0.501454770565033, 0.5782274603843689, 0.06365244090557098)","(0.5962796807289124, 0.6583515405654907, 0.03139536827802658)","(0.563090980052948, 0.5961618423461914, 0.05325578525662422)","(0.538709282875061, 0.5950114130973816, 0.06600096821784973)","(0.5237395167350769, 0.6089974045753479, 0.07821273058652878)",Move
1463,"(0.60319584608078, 0.8669564127922058, -5.202267493586987e-05)","(0.5481698513031006, 0.8488408327102661, -0.015177609398961067)","(0.5156441330909729, 0.7706335783004761, -0.013026047497987747)","(0.49830418825149536, 0.6959342956542969, -0.0017515787621960044)","(0.48663681745529175, 0.641974687576294, 0.009575643576681614)","(0.5497145652770996, 0.6813279986381531, -0.037292733788490295)","(0.518028974533081, 0.59352707862854, -0.01772436685860157)","(0.4947817623615265, 0.5807206630706787, 0.009788746945559978)","(0.479214608669281, 0.5810800790786743, 0.02985912747681141)","(0.5781965851783752, 0.6653687953948975, -0.01289721392095089)","(0.5402693748474121, 0.5745595097541809, 0.013691388070583344)","(0.5121555924415588, 0.577629566192627, 0.04172097146511078)","(0.49561357498168945, 0.5930340886116028, 0.06141282245516777)","(0.5964959859848022, 0.6683557629585266, 0.015262416563928127)","(0.5608626008033752, 0.5905789732933044, 0.04303578659892082)","(0.5333022475242615, 0.5900823473930359, 0.06513827294111252)","(0.5160278081893921, 0.6058566570281982, 0.08053302764892578)","(0.6080422401428223, 0.6827268600463867, 0.04336041212081909)","(0.5763548612594604, 0.6218394041061401, 0.06467407196760178)","(0.5527765154838562, 0.6200268268585205, 0.07675691694021225)","(0.5370908975601196, 0.6335543990135193, 0.08961756527423859)",Move
1464,"(0.6130068302154541, 0.8894972205162048, -3.5965556890005246e-05)","(0.5593940019607544, 0.8725610375404358, -0.014264462515711784)","(0.5287991166114807, 0.7931628823280334, -0.010883353650569916)","(0.512334942817688, 0.7174984812736511, 0.002900650491937995)","(0.49898356199264526, 0.6638880372047424, 0.017124298959970474)","(0.5576894283294678, 0.7004508972167969, -0.03573586419224739)","(0.525164783000946, 0.6111123561859131, -0.012245738878846169)","(0.503117561340332, 0.6002759337425232, 0.020045213401317596)","(0.49026280641555786, 0.6015937328338623, 0.04325497895479202)","(0.5860395431518555, 0.6854737997055054, -0.009866643697023392)","(0.548619270324707, 0.5941912531852722, 0.020199811086058617)","(0.5229071378707886, 0.5961833596229553, 0.052374161779880524)","(0.5093063116073608, 0.6091112494468689, 0.07558060437440872)","(0.6051195859909058, 0.6893595457077026, 0.020165013149380684)","(0.5701922178268433, 0.6119921803474426, 0.05026688426733017)","(0.5447354316711426, 0.6081985831260681, 0.07542898505926132)","(0.5303932428359985, 0.62001633644104, 0.09278319031000137)","(0.6178955435752869, 0.7030813694000244, 0.04992533102631569)","(0.586978554725647, 0.6429188251495361, 0.07394225150346756)","(0.5649139881134033, 0.6399324536323547, 0.0878167524933815)","(0.551635205745697, 0.6524883508682251, 0.1020854264497757)",Move
1465,"(0.6216258406639099, 0.9054497480392456, -2.194922126363963e-05)","(0.5669119954109192, 0.8852571845054626, -0.011861400678753853)","(0.5369541645050049, 0.8070967793464661, -0.008450844325125217)","(0.521551251411438, 0.7300310134887695, 0.004746646154671907)","(0.507226824760437, 0.6757195591926575, 0.018947811797261238)","(0.5611564517021179, 0.7203638553619385, -0.03787721320986748)","(0.5318124890327454, 0.6277382969856262, -0.017092332243919373)","(0.511785089969635, 0.609981894493103, 0.01467465702444315)","(0.4986093044281006, 0.6055054664611816, 0.03890397399663925)","(0.5913538932800293, 0.7050020098686218, -0.013482208363711834)","(0.5565523505210876, 0.6115149855613708, 0.017586035653948784)","(0.5328001976013184, 0.608259379863739, 0.052886202931404114)","(0.5190294981002808, 0.6182550191879272, 0.07988011091947556)","(0.6117138266563416, 0.7086482644081116, 0.014913310296833515)","(0.5784141421318054, 0.6341032981872559, 0.04703095182776451)","(0.5535102486610413, 0.628027617931366, 0.07438094913959503)","(0.5384063124656677, 0.637023389339447, 0.09272120893001556)","(0.6260033845901489, 0.7219671607017517, 0.04305398464202881)","(0.5929845571517944, 0.6683349609375, 0.06972010433673859)","(0.5712077617645264, 0.6654804348945618, 0.08524353057146072)","(0.5576873421669006, 0.6760650873184204, 0.10046319663524628)",Move
1466,"(0.6281313896179199, 0.9189999103546143, -3.518256562529132e-05)","(0.572191059589386, 0.8946632146835327, -0.0036975876428186893)","(0.5427905917167664, 0.815951943397522, 0.00039136625127866864)","(0.5281044244766235, 0.7385063767433167, 0.012979190796613693)","(0.5128666758537292, 0.6845101714134216, 0.026222648099064827)","(0.5621076226234436, 0.7364365458488464, -0.038761939853429794)","(0.5353134274482727, 0.64117032289505, -0.015635445713996887)","(0.5173473358154297, 0.6239751577377319, 0.01987418718636036)","(0.5063420534133911, 0.6201226115226746, 0.04759780317544937)","(0.5934724807739258, 0.7215251326560974, -0.018703162670135498)","(0.5614504814147949, 0.6261188387870789, 0.01776227168738842)","(0.5393520593643188, 0.6257009506225586, 0.05997076630592346)","(0.5262437462806702, 0.6382861733436584, 0.09070346504449844)","(0.6156183481216431, 0.7245672345161438, 0.006434048525989056)","(0.5845538973808289, 0.6577292680740356, 0.04517320170998573)","(0.5621969103813171, 0.6647495627403259, 0.07702548801898956)","(0.5498666167259216, 0.6778008341789246, 0.09587284177541733)","(0.6320897936820984, 0.7370874881744385, 0.03180622309446335)","(0.5994113683700562, 0.6933372616767883, 0.0661328062415123)","(0.5808106064796448, 0.6995642781257629, 0.08664178848266602)","(0.57171630859375, 0.7128772735595703, 0.10142095386981964)",Move
1467,"(0.628603458404541, 0.9304262399673462, -3.169865158270113e-05)","(0.5731512308120728, 0.8983203172683716, 0.010031173005700111)","(0.5449403524398804, 0.8177682757377625, 0.01694301888346672)","(0.5317586660385132, 0.740281879901886, 0.028935285285115242)","(0.5163459181785583, 0.6872645020484924, 0.04117484763264656)","(0.5624229907989502, 0.7447749972343445, -0.028226202353835106)","(0.5385690331459045, 0.6511115431785583, -0.004388387780636549)","(0.5232027173042297, 0.631468653678894, 0.0312829427421093)","(0.5129036903381348, 0.6231794357299805, 0.059884171932935715)","(0.5952463150024414, 0.7302490472793579, -0.015555765479803085)","(0.565863847732544, 0.6392330527305603, 0.02503887563943863)","(0.5462004542350769, 0.6382251977920532, 0.0710034966468811)","(0.533717155456543, 0.6487178802490234, 0.10345889627933502)","(0.6196713447570801, 0.7335075736045837, 0.002812011167407036)","(0.5901723504066467, 0.6733258962631226, 0.0474652536213398)","(0.5710873603820801, 0.684593677520752, 0.08335477113723755)","(0.5609661340713501, 0.6979332566261292, 0.10248925536870956)","(0.6389261484146118, 0.7453161478042603, 0.021569836884737015)","(0.606194019317627, 0.7094639539718628, 0.06314871460199356)","(0.5903738737106323, 0.7196154594421387, 0.08808338642120361)","(0.5842666029930115, 0.7316687107086182, 0.10357114672660828)",Move
1468,"(0.6290854811668396, 0.9387831091880798, -4.726180122816004e-05)","(0.576915979385376, 0.9084376096725464, 0.021055717021226883)","(0.5517866611480713, 0.8329752087593079, 0.034550927579402924)","(0.5450142621994019, 0.7631966471672058, 0.052033912390470505)","(0.5386530756950378, 0.7171781659126282, 0.06994114816188812)","(0.5616468191146851, 0.7637133002281189, -0.030202677473425865)","(0.5393405556678772, 0.6664709448814392, -0.010574303567409515)","(0.526301383972168, 0.6371278762817383, 0.020278694108128548)","(0.5169240236282349, 0.6225519776344299, 0.04589531570672989)","(0.5926826596260071, 0.7452913522720337, -0.020706849172711372)","(0.5619620084762573, 0.6523618698120117, 0.012897583656013012)","(0.5445717573165894, 0.6389485001564026, 0.0565032884478569)","(0.5337371230125427, 0.6403931379318237, 0.08917125314474106)","(0.6176669597625732, 0.7419246435165405, -0.0038681160658597946)","(0.5878862738609314, 0.6673722267150879, 0.0345916710793972)","(0.5713841915130615, 0.667540431022644, 0.0716787725687027)","(0.5624639391899109, 0.6767832040786743, 0.095266193151474)","(0.6381417512893677, 0.7473015189170837, 0.014257925562560558)","(0.6076884865760803, 0.7012017369270325, 0.052273038774728775)","(0.5930231213569641, 0.7050989270210266, 0.07770566642284393)","(0.5867670774459839, 0.7136266827583313, 0.09544511884450912)",Move
1469,"(0.6279323101043701, 0.9381830096244812, -6.789440521970391e-05)","(0.5773831009864807, 0.9097909331321716, 0.026142964139580727)","(0.5535736083984375, 0.839694619178772, 0.03870382159948349)","(0.5479514002799988, 0.7734408378601074, 0.05306053161621094)","(0.5455459952354431, 0.7320519089698792, 0.0663021132349968)","(0.5595479607582092, 0.7723642587661743, -0.02787044271826744)","(0.5360771417617798, 0.6760933995246887, -0.011311562731862068)","(0.5233346819877625, 0.6412608027458191, 0.015137770213186741)","(0.5141273736953735, 0.6211203336715698, 0.03701387718319893)","(0.5905317664146423, 0.7513840794563293, -0.021339571103453636)","(0.5574536323547363, 0.6594542860984802, 0.009528005495667458)","(0.5398979187011719, 0.6425248980522156, 0.05281353369355202)","(0.5291355848312378, 0.6422635912895203, 0.08551453799009323)","(0.6168485283851624, 0.7449781894683838, -0.007426680065691471)","(0.5838691592216492, 0.6692890524864197, 0.02915107272565365)","(0.5676959753036499, 0.6675108671188354, 0.0665525272488594)","(0.5592914819717407, 0.6762805581092834, 0.08966950327157974)","(0.6383861899375916, 0.7476230263710022, 0.007968470454216003)","(0.6059304475784302, 0.7009625434875488, 0.0466153547167778)","(0.5914679765701294, 0.7048056721687317, 0.0743357464671135)","(0.5865631699562073, 0.7136170864105225, 0.0927034243941307)",Move
1470,"(0.6247654557228088, 0.9394344091415405, -6.366580055328086e-05)","(0.5763402581214905, 0.9127142429351807, 0.027200456708669662)","(0.5528051853179932, 0.8414807319641113, 0.04027976840734482)","(0.5471380949020386, 0.7760773301124573, 0.05463090166449547)","(0.5443289279937744, 0.7351884841918945, 0.06757482141256332)","(0.5578848123550415, 0.7784482836723328, -0.027747198939323425)","(0.5333709120750427, 0.6841174364089966, -0.014621897600591183)","(0.5207714438438416, 0.6472325325012207, 0.008617037907242775)","(0.5116124153137207, 0.6247290372848511, 0.028450079262256622)","(0.5885838270187378, 0.7563549280166626, -0.021683603525161743)","(0.5549567341804504, 0.6634808778762817, 0.0069755674339830875)","(0.5372722148895264, 0.6455985903739929, 0.05116831511259079)","(0.5265029668807983, 0.6443791389465332, 0.08536618947982788)","(0.6148338913917542, 0.7493239045143127, -0.008798578754067421)","(0.581169843673706, 0.6721919775009155, 0.02477579563856125)","(0.5650689005851746, 0.6684809327125549, 0.06321629881858826)","(0.5568969249725342, 0.6761415004730225, 0.08776934444904327)","(0.6357601881027222, 0.7520029544830322, 0.005762715823948383)","(0.6030072569847107, 0.7038116455078125, 0.04320964589715004)","(0.5883988738059998, 0.7070551514625549, 0.07264412939548492)","(0.5832647085189819, 0.7161906957626343, 0.09313005208969116)",Position
1471,"(0.6231677532196045, 0.937519371509552, -5.906637670705095e-05)","(0.5738464593887329, 0.9110107421875, 0.03346564993262291)","(0.5510241389274597, 0.8407776951789856, 0.04950805380940437)","(0.5455728769302368, 0.7770612239837646, 0.06672781705856323)","(0.540370762348175, 0.7373028993606567, 0.082588791847229)","(0.5538808107376099, 0.7819315791130066, -0.02961612492799759)","(0.5295032262802124, 0.685295581817627, -0.017630241811275482)","(0.5173139572143555, 0.6482558846473694, 0.007683539297431707)","(0.5091588497161865, 0.6253283619880676, 0.03033464401960373)","(0.5855785012245178, 0.7603522539138794, -0.02555016241967678)","(0.5535575747489929, 0.6634358167648315, 0.0057966806925833225)","(0.5372808575630188, 0.6555288434028625, 0.058872323483228683)","(0.528239905834198, 0.6614584922790527, 0.09788878262042999)","(0.6127625107765198, 0.7531962394714355, -0.014266511425375938)","(0.5806939005851746, 0.6732547879219055, 0.020444422960281372)","(0.5662898421287537, 0.6803585290908813, 0.06577449291944504)","(0.5604461431503296, 0.6939364671707153, 0.09330868721008301)","(0.6340110898017883, 0.7555058598518372, -0.0007113987812772393)","(0.603802502155304, 0.7051910161972046, 0.03784584626555443)","(0.5912577509880066, 0.7124862670898438, 0.07043278217315674)","(0.5885760188102722, 0.7241595387458801, 0.09221857786178589)",Position
1472,"(0.6218798756599426, 0.9340736269950867, -5.313265501172282e-05)","(0.5735082626342773, 0.9113214015960693, 0.03259361535310745)","(0.5497395992279053, 0.841983437538147, 0.04798389971256256)","(0.543167233467102, 0.7775726318359375, 0.06412622332572937)","(0.538564920425415, 0.737034261226654, 0.07850328087806702)","(0.551364541053772, 0.783762514591217, -0.028904840350151062)","(0.5266125202178955, 0.6856322884559631, -0.01722216233611107)","(0.5146524906158447, 0.6470614671707153, 0.007663070689886808)","(0.5069584846496582, 0.6240329742431641, 0.02983803302049637)","(0.5822018980979919, 0.760179877281189, -0.024510610848665237)","(0.5485499501228333, 0.6644058227539062, 0.006247762590646744)","(0.5316007733345032, 0.6505914926528931, 0.0579298660159111)","(0.5224470496177673, 0.6511877775192261, 0.0962841808795929)","(0.6095497608184814, 0.7517117261886597, -0.01333765871822834)","(0.5760087966918945, 0.6706740260124207, 0.021482499316334724)","(0.5615103840827942, 0.6775933504104614, 0.0664626806974411)","(0.5562111735343933, 0.691146731376648, 0.0939009040594101)","(0.6315103769302368, 0.7536696195602417, 0.000458271213574335)","(0.599740207195282, 0.697468638420105, 0.03780568391084671)","(0.5864083766937256, 0.7036213874816895, 0.07020532339811325)","(0.5836710333824158, 0.7160513401031494, 0.09239944815635681)",Position
1473,"(0.6211619973182678, 0.9353784322738647, -5.265375875751488e-05)","(0.5725923776626587, 0.9121582508087158, 0.03626047074794769)","(0.5475466847419739, 0.8435991406440735, 0.05214056372642517)","(0.5410720705986023, 0.7799180746078491, 0.0684235692024231)","(0.5386293530464172, 0.7395690083503723, 0.08229714632034302)","(0.5479909181594849, 0.7902122735977173, -0.028311897069215775)","(0.5235579609870911, 0.6919390559196472, -0.018133623525500298)","(0.5126543045043945, 0.6485912203788757, 0.00480226194486022)","(0.5051954984664917, 0.620563805103302, 0.025107581168413162)","(0.5783481001853943, 0.7660450339317322, -0.026229752227663994)","(0.5447293519973755, 0.6697002649307251, 0.0018372518243268132)","(0.5289302468299866, 0.6494860649108887, 0.05146561190485954)","(0.5198000073432922, 0.6454000473022461, 0.08870135992765427)","(0.6060687303543091, 0.7549235224723816, -0.016884563490748405)","(0.5729275941848755, 0.6718469262123108, 0.01664184406399727)","(0.5599979162216187, 0.6744104027748108, 0.06247428432106972)","(0.55534827709198, 0.6873382329940796, 0.09138753265142441)","(0.6285753846168518, 0.7536640167236328, -0.004625516943633556)","(0.5967718362808228, 0.6963822245597839, 0.03256877511739731)","(0.5843018293380737, 0.7013024687767029, 0.0672243982553482)","(0.5820732116699219, 0.7143388986587524, 0.09112003445625305)",Position
1474,"(0.6186863780021667, 0.929356038570404, -5.8629480918170884e-05)","(0.57103431224823, 0.9069387912750244, 0.03983691707253456)","(0.5451759099960327, 0.8411778807640076, 0.05408830940723419)","(0.5378155708312988, 0.777869462966919, 0.06842926889657974)","(0.5345522165298462, 0.7377534508705139, 0.07979505509138107)","(0.5425992608070374, 0.7901796102523804, -0.03271404281258583)","(0.518799364566803, 0.689238965511322, -0.02021704986691475)","(0.5092549324035645, 0.6473451256752014, 0.007669774349778891)","(0.5033066272735596, 0.6216018795967102, 0.03229150176048279)","(0.5732754468917847, 0.7642271518707275, -0.03292260691523552)","(0.5403580665588379, 0.6676257848739624, -0.0036182578187435865)","(0.5260317921638489, 0.6478663682937622, 0.049928903579711914)","(0.5180820822715759, 0.6461122035980225, 0.09005889296531677)","(0.6021604537963867, 0.7520137429237366, -0.02527063898742199)","(0.568801999092102, 0.6709336042404175, 0.01174483634531498)","(0.5589993596076965, 0.679879903793335, 0.06047659367322922)","(0.5571230053901672, 0.6967374086380005, 0.08868033438920975)","(0.6260138154029846, 0.749897301197052, -0.01399875245988369)","(0.5934467911720276, 0.6932034492492676, 0.02569841593503952)","(0.5828481316566467, 0.7007088661193848, 0.061829548329114914)","(0.5831002593040466, 0.715695858001709, 0.08459923416376114)",Position
